timestep	potential_energy	temperature
179999	197092.6553	1.000558791
359999	199073.2683	0.9418133831
539999	192929.6859	1.05171707
719999	190941.5617	1.039908552
899999	192587.3815	1.008592526
1079999	189889.8054	0.9580367667
1259999	189356.7306	0.990074847
1439999	191912.1585	1.04109154
1619999	188779.2778	0.9878634236
1799999	188404.1578	0.9401804013
1979999	189356.0204	0.9675935657
2159999	190223.3607	1.019866001
2339999	195120.7571	0.9893722967
2519999	193021.5282	0.9829383094
2699999	188443.2307	1.027398503
2879999	195886.0947	1.04159344
3059999	189036.0847	1.050028735
3239999	196602.5722	1.016030455
3419999	191360.9758	1.038679436
3599999	190568.62	1.006759012
3779999	193564.1403	1.050143811
3959999	189667.4762	0.9908091511
4139999	198199.0565	1.053280324
4319999	190938.9837	1.035508903
4499999	191022.6719	0.9984812805
4679999	192978.411	1.054851176
4859999	191852.0924	1.067819422
5039999	192303.0178	1.051972674
5219999	188251.9252	0.9859866464
5399999	192071.906	1.014613301
5579999	197026.4236	0.9780252274
5759999	190079.5033	0.9830823361
5939999	190669.586	1.010546751
6119999	192903.933	0.9623294169
6299999	194812.3775	1.003965508
6479999	193453.12	1.005823663
6659999	192688.4538	0.9523885635
6839999	201903.0322	1.032318162
7019999	192972.163	0.9769824454
7199999	190550.1213	0.9743930235
7379999	193924.0956	0.9725518765
7559999	188871.1528	1.040032103
7739999	189657.4	1.022278413
7919999	196058.6755	0.9653534925
8099999	192158.0007	1.066442286
8279999	190733.6804	0.9739727367
8459999	190633.4653	0.9766297205
8639999	189172.4759	0.9657917031
8819999	192623.3973	0.982593661
8999999	197817.09	1.038284103
9179999	191254.663	0.9917503792
9359999	189334.3908	0.9774667416
9539999	189300.0059	1.000615299
9719999	191779.0055	0.9641694089
9899999	188390.7078	1.016059224
10079999	196280.489	0.9686877032
10259999	188756.0615	1.039337018
10439999	189425.8601	1.015922515
10619999	189380.7591	1.007139524
10799999	191577.1077	0.9664029738
10979999	190406.9657	0.9783685029
11159999	194216.861	1.008913923
11339999	189907.7243	1.061414032
11519999	194139.7451	0.9841501514
11699999	190778.0916	0.9857191452
11879999	193449.9487	1.017836213
12059999	191309.7743	1.033738078
12239999	197373.0407	0.9700211059
12419999	188010.2067	1.036016111
12599999	189699.4417	1.025424669
12779999	190244.0925	1.019349618
12959999	193799.892	0.9997167305
13139999	192262.975	1.020556129
13319999	196741.0151	0.9715176522
13499999	194731.0626	1.044576622
13679999	193581.7531	0.9957041381
13859999	187951.7143	1.000749817
14039999	191130.8275	0.9869718736
14219999	190966.9807	0.9664520373
14399999	193658.6447	0.9401757493
14579999	196862.7898	1.034096049
14759999	188720.9831	1.011591833
14939999	192353.8372	0.9937688202
15119999	189685.4384	1.048309409
15299999	191988.6928	0.9765053545
15479999	189492.451	1.043263378
15659999	191350.9048	1.005042698
15839999	197728.4241	1.051560622
16019999	188565.8116	1.024687475
16199999	188166.0257	0.9318296836
16379999	193527.0656	0.9635061102
16559999	191961.201	1.037321229
16739999	189879.2948	1.021221372
16919999	196508.6607	0.9921722026
17099999	191897.232	1.04154942
17279999	192681.6552	0.9984587683
17459999	194873.0781	0.9958840901
17639999	191010.6243	1.029704004
17819999	189714.0772	0.9998958591
17999999	194166.6041	1.019989472
18179999	195955.9023	0.97819974
18359999	188467.8746	1.021134439
18539999	189118.8521	1.02191059
18719999	192732.0259	0.9862334962
18899999	197684.847	0.9814939475
