timestep	potential_energy	temperature
179999	754766.4678	0.9923886883
359999	730282.5895	1.004178816
539999	736119.7495	0.9507991065
719999	798519.2676	1.032286796
899999	745424.4403	1.01839734
1079999	793139.9403	0.985903816
1259999	734962.0474	0.9698476821
1439999	732221.2965	1.005544023
1619999	736820.2899	1.018303526
1799999	760333.0545	1.049203764
1979999	730232.6127	0.9855694887
2159999	751923.2511	1.009433846
2339999	739668.1295	1.011611002
2519999	738843.7141	1.010726854
2699999	734358.2299	0.9802211505
2879999	730953.1344	0.9993743561
3059999	753266.88	0.9994222036
3239999	743826.344	1.012773107
3419999	744062.5676	0.9821737156
3599999	751695.6278	0.9968261105
3779999	751823.9351	1.011244855
3959999	734445.7859	1.002484514
4139999	734792.6004	0.9966277348
4319999	733609.9348	0.9835219751
4499999	748309.7964	1.025465586
4679999	751949.1638	0.9911436322
4859999	737435.0524	1.030553767
5039999	792490.9198	1.008309166
5219999	734398.3484	1.003702091
5399999	746184.9401	0.9669201301
5579999	738991.6053	0.9783695313
5759999	787046.0671	0.9871027879
5939999	736725.8088	0.9844107194
6119999	729982.5871	0.9768301963
6299999	736373.3733	0.9743304793
6479999	741385.2862	0.995290127
6659999	753236.1235	1.020760585
6839999	748128.0598	0.9896110194
7019999	735983.4838	1.001693912
7199999	755450.5216	0.9854811603
7379999	733022.2303	0.9674845617
7559999	745986.7685	0.9920357549
7739999	736409.8146	1.021807472
7919999	737353.2611	0.998128052
8099999	731567.4814	0.9881286853
8279999	737232.1127	0.9944315658
8459999	805375.1463	1.019954431
8639999	741994.1671	1.009874216
8819999	730400.4506	0.9907161474
8999999	733756.5492	1.041953318
9179999	730842.9623	1.005283201
9359999	734818.4755	0.9841880259
9539999	732937.4952	1.051236352
9719999	731111.8429	1.021159593
9899999	734012.236	0.9980066243
10079999	734690.3699	0.9936229123
10259999	731070.9648	1.008729496
10439999	734235.3148	1.006834046
10619999	738988.4131	0.9922194482
10799999	746051.723	1.008700357
10979999	794971.5843	0.975207078
11159999	756666.1416	0.9979327686
11339999	748587.9627	1.025489046
11519999	738130.4496	1.033080746
11699999	827217.2845	1.001849744
11879999	728806.0414	0.9719386546
12059999	814313.8653	0.9869034559
12239999	744173.4369	1.007043242
12419999	734548.9482	1.011117944
12599999	742073.4123	1.032116364
12779999	737144.5525	0.9928525817
12959999	730364.7071	0.9922983535
13139999	731704.0485	1.012205924
13319999	735653.7821	0.9612271772
13499999	731611.9213	0.9872508449
13679999	753813.848	0.9850410211
13859999	734394.7591	0.9987130486
14039999	805605.2652	0.9997538195
14219999	728783.2616	0.9815067716
14399999	746805.1943	0.9742145286
14579999	762714.7542	0.9889142128
14759999	762870.4464	0.9827057798
14939999	731601.1307	1.012548242
15119999	730927.9945	1.005706203
15299999	734402.6958	0.9884265008
15479999	757859.1499	0.984461332
15659999	800074.7025	0.9877846013
15839999	732714.7532	0.988919463
16019999	732018.1198	0.9899374489
16199999	808300.8678	1.000154724
16379999	729369.2575	0.9922207097
16559999	733156.93	0.9913800555
16739999	730152.5129	1.004125741
16919999	752348.339	1.006102088
17099999	750560.7943	0.9813261901
17279999	729995.6783	0.9878497891
17459999	836307.9974	0.9979836699
17639999	760624.711	1.02951108
17819999	734401.5596	1.034978123
17999999	731248.4551	0.9978076633
18179999	811916.3847	0.9743349858
18359999	732858.2157	0.9802667346
18539999	751780.249	1.028808419
18719999	736658.2119	1.001241423
18899999	730884.7842	0.9847110373
