timestep	potential_energy	temperature
179999	33889.71626	0.9924718725
359999	33632.80683	0.990298994
539999	36684.41534	1.03587136
719999	33671.93974	0.9625763786
899999	36166.72875	0.9464211273
1079999	36573.27909	1.001893072
1259999	34693.35336	1.025837205
1439999	35581.05525	1.048780847
1619999	34140.61609	0.9973136422
1799999	34139.64517	0.9972287326
1979999	36204.55945	1.014970043
2159999	34748.78636	1.021702905
2339999	34778.68426	1.037817891
2519999	33878.64313	0.9873315892
2699999	34365.96078	0.9590421746
2879999	33806.22474	1.102310863
3059999	33447.66739	1.069863403
3239999	33758.73118	1.008641117
3419999	34091.35236	0.9995325373
3599999	33569.79051	0.9423163761
3779999	33770.60383	0.9852874768
3959999	33601.23677	0.9525796651
4139999	35099.40544	0.9533785944
4319999	34043.87866	0.9910815669
4499999	34926.66115	1.048919511
4679999	33260.45552	1.011454997
4859999	36143.98016	1.079716261
5039999	34245.55731	1.028371397
5219999	33875.46424	0.9466213645
5399999	35564.00713	0.9704282957
5579999	33176.97988	0.9760720539
5759999	34481.81275	0.9413270894
5939999	33914.07015	1.044581054
6119999	35113.16551	0.9598932133
6299999	34216.39032	1.021796484
6479999	34394.80178	1.052411491
6659999	33768.18334	0.9439363762
6839999	34134.90366	0.9741312101
7019999	35092.44148	1.020930946
7199999	33263.00162	1.018707108
7379999	33657.44082	1.055878377
7559999	35236.92168	1.003667957
7739999	34631.25069	0.9619573439
7919999	36128.40902	0.9412443843
8099999	33606.0355	0.9842987513
8279999	36389.53272	1.022527061
8459999	33947.35147	1.048734161
8639999	33495.20718	1.000069837
8819999	34317.42124	0.9738875771
8999999	34766.83103	1.022006031
9179999	36251.5179	0.9800815592
9359999	35323.62285	0.9706184825
9539999	34735.95664	0.977134282
9719999	35142.66908	0.9938778831
9899999	33620.13143	0.9597490542
10079999	33702.8865	1.019418875
10259999	33245.88829	0.9799239905
10439999	34036.56469	1.039051854
10619999	33840.78984	0.9969832768
10799999	35210.45166	0.9864804046
10979999	34340.01741	0.9980235331
11159999	35769.1422	0.9513745475
11339999	35280.40494	1.02545969
11519999	33511.57198	1.05002377
11699999	35552.26213	0.9930702185
11879999	33762.1412	1.014891408
12059999	34028.19537	0.9315711063
12239999	35830.66056	0.9307381338
12419999	33805.61859	0.9520888672
12599999	34747.24996	1.005973656
12779999	34953.36139	1.008706122
12959999	35485.62574	1.000966818
13139999	35417.96847	1.028237285
13319999	35542.69901	0.9525116902
13499999	34261.50808	0.9833379019
13679999	34494.09361	1.01843275
13859999	35414.86554	0.9518278383
14039999	33376.11919	0.950190741
14219999	34348.73326	0.9204994138
14399999	35071.92689	0.9757595884
14579999	33676.14331	1.03918139
14759999	34038.49571	1.021459749
14939999	33155.62129	1.005189858
15119999	33487.53482	1.024221185
15299999	34245.66313	0.9877184653
15479999	33922.9694	0.9598839531
15659999	33223.29075	0.9704612252
15839999	34066.32881	0.9941486948
16019999	34812.1118	0.9951520403
16199999	34612.01655	0.978596563
16379999	34917.4488	1.003891769
16559999	35821.0907	1.033756587
16739999	34590.29494	0.9955626796
16919999	33476.99918	0.9616635851
17099999	33328.4503	0.9371880227
17279999	34329.74074	0.9182453765
17459999	35781.43824	0.9676561589
17639999	34839.90775	1.062387039
17819999	35141.14379	0.9575158165
17999999	33361.80335	0.9562598916
18179999	34086.13164	0.9972685469
18359999	34311.0175	0.9866132493
18539999	33969.07121	0.9790931085
18719999	34433.24506	1.058203898
18899999	35077.04108	1.027152563
