timestep	potential_energy	temperature
179999	682558.3095	0.9423797945
359999	714703.8581	1.032214525
539999	706968.6324	0.9889226556
719999	700491.7915	1.034100592
899999	689862.7747	0.9872488557
1079999	710003.8587	0.9769630663
1259999	691182.6819	1.02713702
1439999	695289.1741	0.9881242556
1619999	682021.5098	1.007286743
1799999	722936.1391	1.012020398
1979999	708794.0935	1.003195281
2159999	690338.7435	0.9873111025
2339999	713506.1981	0.9465350301
2519999	710683.084	0.9915702422
2699999	690582.2715	0.9976572063
2879999	690649.4895	1.020271025
3059999	688750.1482	1.032935352
3239999	690237.1647	1.031125952
3419999	689200.1643	0.9826016665
3599999	727789.7475	1.020349315
3779999	712944.9301	1.001813991
3959999	691637.1435	0.9888240692
4139999	709895.1861	0.9970060482
4319999	731142.318	1.02066885
4499999	709605.2864	0.9932552392
4679999	689841.7692	1.029406617
4859999	716514.0555	1.018004074
5039999	687329.0679	1.014976964
5219999	709043.6005	0.9938890737
5399999	688448.4963	1.012694689
5579999	719408.2396	0.9836371608
5759999	697246.3139	1.003437033
5939999	697280.9033	0.9962590505
6119999	689150.4109	1.004238665
6299999	717609.7043	1.033168216
6479999	750684.1681	0.9875397035
6659999	682948.6222	1.022253771
6839999	682668.6043	1.002360771
7019999	708429.1028	0.9915974709
7199999	689209.7645	1.007973639
7379999	718511.4371	1.023092735
7559999	685651.4863	1.031068208
7739999	683241.3786	1.004045356
7919999	700449.9118	0.9807937054
8099999	746310.6777	1.019508148
8279999	689675.2201	1.019249266
8459999	686900.0918	1.003937948
8639999	685583.4833	0.9880211512
8819999	689464.9923	1.014871765
8999999	716074.1192	1.015147948
9179999	687769.9802	0.9732184075
9359999	731238.8848	0.9871457317
9539999	715652.6283	1.032590275
9719999	728345.0506	1.015399248
9899999	704379.2515	0.9945057059
10079999	682795.1849	1.004706597
10259999	704432.8787	1.007473094
10439999	740998.3956	0.9876720727
10619999	686468.842	0.9611814275
10799999	688351.7087	0.9936778772
10979999	690270.3288	0.9832150134
11159999	685638.3505	1.018823033
11339999	687167.7626	1.022929825
11519999	694039.2602	1.013240664
11699999	690610.3924	0.9858089351
11879999	692814.4273	0.9994776571
12059999	701572.2283	0.9948347817
12239999	717014.9233	0.9868035451
12419999	683373.2256	1.033957034
12599999	690027.6249	0.9928361525
12779999	680690.453	0.9702049022
12959999	716813.185	0.9997392235
13139999	719375.3449	0.9631484363
13319999	685917.5795	0.9507116064
13499999	683350.702	0.9685574172
13679999	705046.8686	0.9882165065
13859999	731170.9887	0.9992536746
14039999	693431.709	1.024384433
14219999	695398.0222	0.9961244327
14399999	706547.3758	1.016807529
14579999	693293.1425	1.025869762
14759999	691296.4105	1.01119682
14939999	692798.6373	0.9925388177
15119999	697476.4601	1.007735948
15299999	695804.0171	0.9811905876
15479999	703757.6736	0.9942869848
15659999	694138.743	1.008427897
15839999	753856.2806	1.032889402
16019999	706399.2606	0.9968838643
16199999	682199.8237	1.009087188
16379999	727839.8273	1.017707945
16559999	721075.7501	1.036100638
16739999	697989.7288	0.9745787375
16919999	706723.433	1.001151023
17099999	689246.5008	0.9824711785
17279999	689824.5718	0.9787284165
17459999	688692.772	1.003789128
17639999	711133.1088	0.9936606625
17819999	683714.6518	0.9985744007
17999999	686023.8242	0.9730139551
18179999	694463.1438	1.020201501
18359999	722833.5502	0.9974257624
18539999	696778.7472	1.00694129
18719999	687985.6551	0.9923259265
18899999	681801.069	0.9859706323
