timestep	potential_energy	temperature
179999	357360.3465	1.032285025
359999	333673.6523	1.0360751
539999	343539.1672	1.031158746
719999	338822.4017	1.003947171
899999	381598.258	0.9837023863
1079999	337464.7529	0.9755416745
1259999	380101.1918	0.9796435704
1439999	335856.5286	1.000551213
1619999	346547.8272	1.005356313
1799999	337261.4512	0.9766876913
1979999	353670.3864	1.033763471
2159999	365824.6569	1.001197059
2339999	337392.728	0.9876424848
2519999	349178.9318	1.030505677
2699999	338829.6269	0.9689877759
2879999	336289.0913	0.988397717
3059999	336377.7744	1.046485883
3239999	334001.4975	0.9723772889
3419999	336289.3483	1.005573432
3599999	334575.3833	0.9937731714
3779999	383481.155	0.9782274983
3959999	347204.089	0.9906751936
4139999	345164.1098	1.02135185
4319999	335420.8263	1.004866568
4499999	337298.1287	0.9632821108
4679999	334662.7628	1.026856431
4859999	338829.6656	1.011985487
5039999	335669.6563	1.017909323
5219999	339521.7793	0.9817643615
5399999	345149.5717	0.9822845432
5579999	340030.4855	1.046426597
5759999	336062.2412	1.03425316
5939999	333106.1216	0.9787908274
6119999	336733.3979	0.9450717414
6299999	337935.5608	1.013824847
6479999	339341.403	1.042581726
6659999	338394.5733	0.9980674225
6839999	353146.2286	0.9902610576
7019999	336563.4076	0.9990275015
7199999	343242.8209	1.029739228
7379999	335704.3937	1.017971004
7559999	343994.249	1.046067566
7739999	348088.5765	1.022586027
7919999	365169.0994	0.9830492812
8099999	346665.338	1.008858942
8279999	337243.3883	1.010894457
8459999	398792.0789	0.9916672911
8639999	349010.4481	0.982403137
8819999	344740.994	0.9983651221
8999999	356043.5904	0.9969517613
9179999	341366.9962	0.9584314654
9359999	380136.5477	0.9697968426
9539999	335007.2297	0.989833805
9719999	356393.6249	0.9855347004
9899999	351784.7837	0.9636593693
10079999	378182.8853	1.030682978
10259999	366713.7729	1.001202015
10439999	377212.9361	1.005368871
10619999	345284.3652	1.003994886
10799999	334274.251	0.9977742207
10979999	341840.0022	1.000258995
11159999	372800.7554	0.9643180333
11339999	346219.1474	1.010110068
11519999	347626.0509	1.021319137
11699999	334311.4527	0.9891113017
11879999	379914.3215	0.9477396756
12059999	342153.3089	1.023935391
12239999	341023.6935	1.00129112
12419999	346862.7162	1.041145166
12599999	335589.3754	0.9608410307
12779999	336009.6753	0.9917945772
12959999	336222.8078	0.9838319489
13139999	338801.3418	1.015610129
13319999	336072.4731	1.002294827
13499999	357645.5727	1.00724358
13679999	338455.7284	0.9967389909
13859999	352904.93	0.9655837268
14039999	339794.1342	0.9909731402
14219999	376779.9937	0.9828145476
14399999	336971.5961	0.9939597128
14579999	347144.8007	0.9892803899
14759999	339170.6167	0.9741646779
14939999	335189.8236	1.017446667
15119999	368350.0637	0.9673995873
15299999	343123.2483	0.954256612
15479999	351265.7647	1.003973811
15659999	335237.6692	1.015828367
15839999	355547.9002	0.9867205157
16019999	334464.7141	0.9762817738
16199999	373561.2679	0.9904081522
16379999	345221.0632	0.992232779
16559999	349188.0557	1.004798878
16739999	344026.1023	1.019208639
16919999	338039.3136	0.9934537927
17099999	334921.6913	0.9694997428
17279999	346652.6991	0.978567162
17459999	345184.6346	1.026851734
17639999	337034.4164	0.995908952
17819999	349284.9577	0.9730834018
17999999	338400.9403	0.993638843
18179999	336939.5824	0.9883334416
18359999	337027.136	0.9877538421
18539999	334152.5451	0.985935797
18719999	333630.9153	1.021555545
18899999	337062.8494	0.9834003619
