timestep	potential_energy	temperature
179999	371643.2669	1.025523416
359999	372599.1486	1.024199935
539999	368634.5147	0.9806927815
719999	372778.5562	1.008048691
899999	368953.7415	1.019351329
1079999	374713.2485	0.9870205398
1259999	373346.1813	1.071512142
1439999	372048.7779	0.985045143
1619999	367370.9305	1.013275723
1799999	371631.8316	0.9462913569
1979999	373838.9392	0.9957781257
2159999	375682.1878	0.97933645
2339999	367847.9449	1.003047123
2519999	369664.0638	1.027710226
2699999	381239.1384	1.007386974
2879999	410133.8142	0.9934328113
3059999	368872.2073	0.9865144821
3239999	371214.1823	0.974615208
3419999	367152.6928	1.014629369
3599999	406045.1147	0.9725898445
3779999	378176.1154	0.9650271127
3959999	367872.5547	1.04075711
4139999	374290.2843	0.9692189514
4319999	368266.868	1.028351786
4499999	369410.5466	1.02733058
4679999	369947.4197	1.021531737
4859999	415556.2422	1.035394265
5039999	366411.0187	1.030767031
5219999	381273.931	0.9909118193
5399999	374654.2479	0.9959864636
5579999	373394.5604	0.9987732846
5759999	367929.0933	1.025158103
5939999	368134.7808	0.9661826756
6119999	373015.0636	1.027289113
6299999	368757.5972	1.001644165
6479999	371450.2339	0.9854424238
6659999	370561.1332	1.003192042
6839999	374237.121	0.9663935427
7019999	374196.6584	0.9882112056
7199999	373355.1802	1.037069465
7379999	378713.7076	0.9668978632
7559999	389506.9137	1.028794191
7739999	372408.7848	0.9894501256
7919999	399499.2158	0.978035296
8099999	368984.1861	0.9471198571
8279999	370022.1715	1.012695739
8459999	397024.3119	1.009583481
8639999	391487.1991	1.009477879
8819999	373363.248	1.001284341
8999999	366343.098	0.9763376098
9179999	367994.113	0.9979133609
9359999	404135.9142	1.024605278
9539999	379280.2173	1.00808891
9719999	367269.5941	1.011324859
9899999	373210.8798	0.9939238524
10079999	368356.1328	0.9880938491
10259999	368800.8342	1.024931947
10439999	369293.7487	0.9744661969
10619999	374456.7767	0.9856781956
10799999	373590.3152	1.001886911
10979999	373166.9375	0.9751543433
11159999	370954.7959	1.023699009
11339999	369975.0078	0.9994362259
11519999	368086.87	1.005664428
11699999	372293.5378	0.9625060324
11879999	393924.3331	1.003215405
12059999	371310.1274	1.014653736
12239999	367794.0518	1.02297226
12419999	416297.8377	0.9964996229
12599999	371034.384	1.006789343
12779999	410747.5137	0.9895101137
12959999	372433.8804	1.010495178
13139999	368742.7465	1.001343561
13319999	408643.0926	0.9798512024
13499999	443760.4489	1.016798695
13679999	368156.0421	1.015663558
13859999	369418.8893	1.011968091
14039999	370113.4319	0.9852369227
14219999	367038.5213	1.002997972
14399999	411554.7757	1.018726367
14579999	385128.3746	0.9845463481
14759999	374746.2916	0.9940781522
14939999	368857.9736	0.9972828557
15119999	377206.4311	0.9958405026
15299999	375068.6419	1.061749639
15479999	368419.6119	0.9837988694
15659999	368262.8635	1.013524906
15839999	366489.0066	1.033492251
16019999	373070.443	1.006488715
16199999	368580.6367	1.033106277
16379999	406598.8715	1.005619743
16559999	372400.8027	1.007222232
16739999	387353.3843	0.9843565146
16919999	367408.2139	0.9798318053
17099999	369569.7483	0.9915444562
17279999	379621.2771	0.9664151983
17459999	382998.6433	1.023894565
17639999	368140.7226	1.009502517
17819999	371152.2687	0.964134891
17999999	375216.6185	0.9752155079
18179999	405796.8419	0.9840128275
18359999	387827.4393	1.011991402
18539999	368037.6906	1.002478127
18719999	369943.8317	1.027747053
18899999	373058.3639	0.9913801507
