timestep	potential_energy	temperature
179999	177052.9923	0.9528921456
359999	167856.713	0.9973507881
539999	178766.7668	0.9942032195
719999	173993.8979	1.006638597
899999	170121.8569	1.021698008
1079999	165289.4481	1.011927139
1259999	169429.2363	0.9964737051
1439999	173624.611	1.011661745
1619999	170078.4279	1.023025041
1799999	168690.0414	1.001078013
1979999	169064.1138	0.998655719
2159999	171226.2189	0.993648485
2339999	172153.4681	0.9861614726
2519999	169178.8506	0.9893121679
2699999	170877.8108	0.9672204541
2879999	169462.9289	1.03195286
3059999	168462.9598	0.9953431098
3239999	168699.0023	1.017652422
3419999	169650.9524	0.9866162321
3599999	168107.7976	1.008486691
3779999	168190.4863	1.000691225
3959999	170048.5778	1.000270424
4139999	168864.991	1.006514352
4319999	172654.5842	1.013198892
4499999	175277.9496	1.012279877
4679999	171539.8224	1.024318937
4859999	168456.7406	0.9697070773
5039999	171216.4845	1.036290059
5219999	170327.2712	1.004945438
5399999	166987.8417	0.9768984962
5579999	176613.4654	1.011869516
5759999	172517.4928	0.9895763763
5939999	168271.4559	1.004689749
6119999	172482.1561	0.966217845
6299999	170572.4972	1.011046474
6479999	170514.7139	0.9916108573
6659999	167891.6006	1.024728322
6839999	167276.2704	0.9969685832
7019999	170367.4264	1.022467014
7199999	170017.8401	0.9916293141
7379999	168037.1216	1.03148743
7559999	168148.8508	0.9787691504
7739999	172836.382	1.005927285
7919999	173440.4673	1.004963205
8099999	172450.843	0.9958214714
8279999	169840.4349	1.00796661
8459999	170690.277	0.9772604681
8639999	170104.4759	0.9775498573
8819999	174182.2263	1.021415821
8999999	172406.8151	0.9804488049
9179999	168317.1672	0.9601264881
9359999	171115.821	1.015565081
9539999	169453.7615	1.003337557
9719999	170443.5813	1.028951537
9899999	168132.1924	0.995926408
10079999	170098.7169	0.9999985901
10259999	166884.5165	0.9701951798
10439999	169602.019	1.009302297
10619999	167844.4987	1.015695657
10799999	172826.0968	1.005202853
10979999	170967.9833	1.0198481
11159999	177606.8859	0.9834710179
11339999	170873.5174	0.9748687509
11519999	168987.6796	0.9982122678
11699999	172504.6218	0.9867974607
11879999	170379.7298	0.9733586097
12059999	166812.2493	0.9834213696
12239999	173865.3863	1.022989258
12419999	167159.8716	0.9960593799
12599999	166857.7087	1.019432185
12779999	168119.6883	1.022312738
12959999	169884.8584	1.030862823
13139999	169390.0186	1.019850419
13319999	170941.9992	1.017281898
13499999	168573.3532	1.011730528
13679999	177013.6989	0.9950192685
13859999	173896.099	0.9947699437
14039999	171280.8813	0.9913858498
14219999	169437.1113	1.014034651
14399999	170299.8152	0.9928037274
14579999	169182.6303	1.014410434
14759999	168041.427	0.987876504
14939999	173378.9976	0.9577008596
15119999	169621.2108	0.987141005
15299999	174905.7529	1.009078594
15479999	173571.9617	1.009904828
15659999	168269.6528	0.9714074792
15839999	166508.1838	0.9907009895
16019999	167804.2104	0.9968464861
16199999	167612.4558	0.9976797935
16379999	166484.9434	0.9968847367
16559999	169783.5767	0.9666642426
16739999	180150.1775	1.00077292
16919999	167030.2394	0.9846918282
17099999	167778.7941	1.018964856
17279999	172462.6079	1.012238754
17459999	167793.7018	0.9696838373
17639999	174460.5377	0.9832099277
17819999	171263.7185	1.017635981
17999999	176990.5141	1.029882698
18179999	170889.1147	0.9801230242
18359999	176732.5874	1.024450828
18539999	173505.4516	0.9606385547
18719999	168473.9003	1.002729247
18899999	165296.6507	0.9993336314
