timestep	potential_energy	temperature
179999	160458.5655	0.9569596371
359999	159518.0974	1.014947909
539999	161103.8064	1.047264957
719999	159986.8175	0.9874950776
899999	161793.8697	0.9849567741
1079999	160198.1054	1.014343433
1259999	159610.0325	0.9853453407
1439999	160104.4831	1.024356523
1619999	160401.6296	0.9856272653
1799999	159412.0594	1.009530233
1979999	160235.4558	1.045472537
2159999	159957.463	0.9392695925
2339999	159985.6226	1.001273817
2519999	159724.6818	0.9740796996
2699999	163572.0374	0.9786850387
2879999	161049.6808	1.023908848
3059999	159881.0719	0.9538718362
3239999	160118.4394	1.003543661
3419999	160500.2843	0.9615004471
3599999	161592.319	1.036339826
3779999	159661.0743	1.001068699
3959999	161406.5819	1.014886924
4139999	159928.6468	1.060852288
4319999	159868.0008	1.064695388
4499999	160210.2814	1.05751755
4679999	160191.1533	0.9361319544
4859999	159841.6661	1.025975538
5039999	160262.0828	1.029921057
5219999	159660.3834	1.004412982
5399999	159577.3872	0.9368468173
5579999	159892.8548	1.02644921
5759999	159809.8094	1.008881459
5939999	159602.6025	0.9855466808
6119999	160177.132	0.9443330677
6299999	160296.8287	1.053329448
6479999	168132.4752	0.9954479728
6659999	160451.8034	0.9639567613
6839999	160046.074	1.047458683
7019999	160094.6232	0.9996809391
7199999	160132.0035	0.9948888633
7379999	159446.4305	1.016864838
7559999	159797.7679	0.9776603986
7739999	159188.8716	0.9880161467
7919999	160238.1899	1.028313242
8099999	159975.2458	1.059087904
8279999	159307.0038	0.967949533
8459999	159512.2034	0.972698968
8639999	163681.7988	1.005534317
8819999	159802.2795	0.9386089816
8999999	159568.3463	1.00757749
9179999	160792.7661	1.015602641
9359999	159820.0446	0.9941420126
9539999	159348.1452	0.9862896141
9719999	159208.0129	1.023963674
9899999	159797.7969	1.002146238
10079999	159451.4175	1.076177531
10259999	159618.2106	0.9288180213
10439999	159106.108	1.014586089
10619999	159808.1437	0.9766897985
10799999	183296.5609	1.009607942
10979999	159796.2034	0.9857701587
11159999	160133.7945	1.028660728
11339999	160651.5448	1.010658314
11519999	159978.1742	1.035275129
11699999	159934.0577	1.008498076
11879999	159937.6009	1.033426182
12059999	161356.6017	0.9924785563
12239999	160291.6942	0.9599402167
12419999	159218.4377	0.9884582154
12599999	159474.9238	0.9979072632
12779999	159980.1547	1.035474919
12959999	159429.9977	0.9437861051
13139999	160136.0979	1.061976526
13319999	163329.2135	1.039921408
13499999	159432.4132	0.9957670518
13679999	159715.3044	1.007417918
13859999	160212.2724	1.090166903
14039999	160184.6936	1.044080868
14219999	160076.4689	0.9896209958
14399999	159831.316	0.9834876098
14579999	160015.6012	1.000989808
14759999	160394.1886	0.91262492
14939999	159858.2781	0.9843377716
15119999	159263.4975	1.01689744
15299999	159732.5421	1.051755959
15479999	159728.0699	1.016754595
15659999	159419.7765	1.049275274
15839999	159705.9965	1.018861546
16019999	159623.5506	1.003294642
16199999	160409.7777	0.9726853122
16379999	160379.6372	0.9808839674
16559999	159368.1307	1.067511093
16739999	160431.2531	0.9686063703
16919999	160090.2027	0.9865700955
17099999	159916.2258	1.012355166
17279999	160198.6368	0.9782842514
17459999	160429.1298	1.014544817
17639999	159740.9868	1.011272338
17819999	159634.117	1.001549317
17999999	159110.4227	0.9911870709
18179999	160412.8563	1.015843487
18359999	160095.0303	1.001727197
18539999	161607.5439	1.00446175
18719999	160150.2243	1.012694692
18899999	160901.7827	0.9403166076
