timestep	potential_energy	temperature
179999	372940.8884	1.024480766
359999	381023.2563	1.013993816
539999	370577.0604	0.9917115447
719999	368194.7149	0.9962314922
899999	396166.3345	1.00909691
1079999	363049.5419	1.046815572
1259999	366124.9432	0.9951934024
1439999	377235.7893	0.9971931107
1619999	399539.4434	1.011697073
1799999	369904.3806	0.9634251394
1979999	372011.7905	0.9859601515
2159999	362900.3991	0.9878358416
2339999	369619.6264	1.042053925
2519999	373522.2072	0.9962796074
2699999	382589.1172	0.9886124376
2879999	400142.8433	1.01824531
3059999	389548.2167	0.9751423636
3239999	387716.3866	1.00153828
3419999	372874.6341	1.002161753
3599999	390390.7327	1.021171298
3779999	376458.1855	1.026117406
3959999	388608.8915	0.9646622897
4139999	378291.1161	0.9938939962
4319999	375844.4716	0.9704094832
4499999	382023.4745	1.002355045
4679999	367809.6595	0.9809510273
4859999	363718.7777	1.015590128
5039999	385216.9184	0.9846695136
5219999	389731.2031	1.006841634
5399999	372423.1861	0.9775105655
5579999	395863.0572	0.9986583944
5759999	388002.2663	0.9846962556
5939999	368127.0811	1.012656887
6119999	377427.1107	1.002393691
6299999	378036.1425	0.9884078073
6479999	370189.8826	1.001823048
6659999	369050.046	0.9918187007
6839999	368761.0147	1.011428645
7019999	388602.9781	1.023481132
7199999	374148.987	1.000634486
7379999	384907.7065	0.9917502569
7559999	375749.0143	0.9994061887
7739999	368702.4307	1.001586501
7919999	382348.9065	1.00126934
8099999	369903.7491	1.012779584
8279999	370441.1657	1.032184326
8459999	364615.025	0.9987307125
8639999	380270.4326	1.006022343
8819999	387029.3402	1.006315673
8999999	380882.9603	0.9897532038
9179999	372283.8151	0.9776107999
9359999	377380.7665	0.9661352193
9539999	369368.4586	1.011179782
9719999	367609.6565	1.009694126
9899999	376010.0491	1.014406014
10079999	390699.1533	0.9921560124
10259999	396643.1456	0.9910714619
10439999	377963.7148	0.9880994186
10619999	372530.2242	0.9913771866
10799999	379653.5336	0.9790612173
10979999	395676.5562	0.9900074347
11159999	385387.4193	1.02002556
11339999	389453.6201	0.9889856682
11519999	378447.4106	1.011571516
11699999	381802.6146	1.002860968
11879999	393389.1543	1.002310983
12059999	399668.3009	0.9977790669
12239999	393223.7353	0.9905646502
12419999	367786.285	1.002142979
12599999	393938.5292	1.022974252
12779999	366193.9189	0.9928073715
12959999	363056.3118	1.012835205
13139999	379124.9285	1.008500071
13319999	400885.6211	1.015488052
13499999	383724.4156	1.005563416
13679999	367514.283	0.9942099788
13859999	375134.696	1.021830012
14039999	391343.5236	0.9751574037
14219999	394415.9367	0.9999019058
14399999	379410.1775	0.9935602631
14579999	373903.6139	1.001817186
14759999	373388.2797	1.023413621
14939999	369927.162	1.017785346
15119999	382639.7163	1.01933902
15299999	379209.5844	1.000058537
15479999	374624.3446	1.000430636
15659999	401429.9693	1.016940775
15839999	368218.8873	0.9832903941
16019999	375344.1223	1.03218324
16199999	376423.5663	1.017300364
16379999	365647.2697	1.036700064
16559999	373154.8224	1.013143339
16739999	394036.4884	0.9968973534
16919999	365440.4372	1.000733957
17099999	391005.0722	1.000082593
17279999	388454.179	1.017069957
17459999	369918.9259	0.972026587
17639999	365170.3974	1.016684892
17819999	392151.0788	1.016045943
17999999	371606.2206	0.9973891055
18179999	375611.3604	0.9880356514
18359999	372903.1883	1.01167765
18539999	384976.555	1.008407118
18719999	371848.7156	0.9918077095
18899999	386010.8407	1.008686766
