timestep	potential_energy	temperature
179999	79261.77339	1.026961021
359999	80682.82016	1.00189171
539999	83013.396	0.9794858499
719999	78536.00033	1.000133078
899999	81262.61088	1.023678451
1079999	79363.49251	1.016434832
1259999	81852.9298	0.9504267279
1439999	83104.48194	1.017711328
1619999	78925.93567	0.9846748361
1799999	80163.81984	0.9598881048
1979999	79906.26957	0.983605691
2159999	82024.8144	0.9282740881
2339999	78439.49413	1.015027714
2519999	78058.45329	0.9911026613
2699999	82818.59112	1.032032704
2879999	78429.11754	1.000274357
3059999	78252.4784	0.979002385
3239999	82519.6659	1.003661843
3419999	79872.12873	0.9560376564
3599999	84827.38616	1.017628735
3779999	81712.17216	1.030129358
3959999	83467.67137	0.9648624262
4139999	78038.70345	1.015081108
4319999	84009.51755	1.001144711
4499999	79862.8887	1.032559185
4679999	82503.13659	0.9708968728
4859999	80594.61075	1.073695812
5039999	79718.75982	1.00398429
5219999	84026.83842	1.009116791
5399999	80745.47644	0.9823957315
5579999	79661.13087	0.9788621871
5759999	78199.43102	0.9514354236
5939999	85119.1706	1.049301609
6119999	78248.784	1.014950359
6299999	85504.8167	1.023203866
6479999	78408.91156	0.9981415159
6659999	82852.671	0.9881842412
6839999	78043.09051	0.9865969388
7019999	78169.31206	0.9872556302
7199999	82153.54638	0.9892353438
7379999	80594.97887	1.035963237
7559999	77804.29457	0.9881077731
7739999	82146.49498	0.9668253106
7919999	82203.87314	0.9859307379
8099999	79270.15582	1.066907892
8279999	78775.87746	0.9579109354
8459999	79431.81983	1.051107035
8639999	80211.63307	0.9440197238
8819999	77803.38841	1.062329485
8999999	83545.19743	0.948357668
9179999	82666.99478	0.9693561664
9359999	78814.72095	0.9707535357
9539999	81427.5451	0.9855577497
9719999	80602.62598	0.9839512057
9899999	80035.32753	0.9746696545
10079999	84440.41473	0.9452147635
10259999	81087.99305	1.020499689
10439999	78548.91815	1.034201265
10619999	79332.7875	1.049795508
10799999	85693.09363	1.001864605
10979999	78072.70737	0.971963756
11159999	78983.84103	1.026708587
11339999	83200.65752	1.02304804
11519999	80172.81472	1.001568857
11699999	79356.5611	0.9965049963
11879999	81724.78859	0.9899491271
12059999	82362.95143	0.9908449595
12239999	83209.81827	1.023686128
12419999	78113.32624	1.019613482
12599999	82602.30708	1.04747296
12779999	78825.9189	0.9915525681
12959999	79677.77989	1.028971501
13139999	81965.18955	0.9809571182
13319999	79325.59185	0.9980367626
13499999	84692.08519	0.9904328964
13679999	80897.49817	0.9778176748
13859999	83398.38319	1.022734707
14039999	81876.10454	1.001380123
14219999	78604.91006	1.029196603
14399999	79999.24378	0.9765112086
14579999	79177.21247	1.034333811
14759999	80875.92845	0.9812392861
14939999	80958.38563	1.007563736
15119999	81173.10422	1.009036712
15299999	79777.16376	1.043551247
15479999	81784.30875	1.020404296
15659999	79816.29779	1.003242079
15839999	82619.32412	1.093598129
16019999	82561.33845	0.9495415359
16199999	81298.17195	1.016703513
16379999	80478.88896	1.03203546
16559999	80234.95991	1.038008499
16739999	80692.77883	0.9752414047
16919999	78409.69016	1.002647193
17099999	80389.8582	1.028405595
17279999	78396.82214	1.072312729
17459999	84739.88633	0.9886948353
17639999	78343.83092	1.010007715
17819999	80821.05375	1.043196551
17999999	82442.44824	1.018821804
18179999	78816.11778	1.000503943
18359999	79074.89969	1.007755796
18539999	85121.21941	1.0106012
18719999	80206.39569	1.053155831
18899999	81613.31729	1.014359202
