timestep	potential_energy	temperature
179999	54811.21508	1.016754563
359999	54035.32935	0.9332455155
539999	54403.88997	1.004402638
719999	54304.28729	1.021474116
899999	54677.44244	0.9842894318
1079999	55515.00389	0.9649055965
1259999	55338.03361	1.001798848
1439999	55532.99323	0.9784904976
1619999	55530.94796	0.9652513999
1799999	56829.65869	0.9739152834
1979999	54273.14011	1.02573541
2159999	54605.546	1.008152707
2339999	54945.49289	1.022011178
2519999	54434.34077	1.048952738
2699999	55774.06619	0.9917678072
2879999	55431.41328	0.9962100862
3059999	57563.90932	1.022842535
3239999	54686.99682	1.022127905
3419999	55536.64763	0.9792454872
3599999	55564.78475	0.9926310462
3779999	55592.60052	0.9981231202
3959999	53824.46836	0.9928747409
4139999	54611.52464	0.9843055597
4319999	54828.97944	1.021916159
4499999	56301.24986	1.048359947
4679999	53934.23896	1.037571614
4859999	54672.34523	1.047185934
5039999	56156.45774	0.999858778
5219999	54667.32796	0.9662928087
5399999	55095.37724	1.08010597
5579999	54588.75208	1.034031802
5759999	54359.63178	1.004272737
5939999	56461.13511	1.00705035
6119999	54108.47272	1.03408913
6299999	54632.06925	1.036872306
6479999	54345.53239	0.9766591106
6659999	56097.02469	0.9886157864
6839999	54649.32986	0.9965318568
7019999	55427.2167	1.039203977
7199999	54667.56065	1.011253907
7379999	54228.09792	1.054578419
7559999	54570.47243	1.034775286
7739999	53417.79459	1.05333986
7919999	55953.92082	0.9488398864
8099999	55487.46902	1.044876231
8279999	55389.81262	0.9543728128
8459999	54562.80104	0.9608515482
8639999	54434.22285	1.031969015
8819999	55760.08347	0.9486629757
8999999	54080.25182	0.9893283238
9179999	55109.95943	0.9931829517
9359999	54158.73378	0.9712033714
9539999	54172.41516	1.030789768
9719999	55547.59854	0.9705682264
9899999	55253.70291	0.9752637196
10079999	54999.86419	0.9964933288
10259999	54734.66121	0.9850677095
10439999	55382.71724	0.9838365203
10619999	53548.01971	0.9693087969
10799999	56982.68343	1.015224346
10979999	56625.2216	1.027912523
11159999	55260.02306	0.9967308748
11339999	55407.62664	1.033074652
11519999	57177.76367	0.9933973715
11699999	54932.84887	0.9984457105
11879999	55331.88983	1.007838133
12059999	56826.92665	1.080592577
12239999	55940.62772	1.01954004
12419999	54639.44634	1.010637261
12599999	54375.56348	1.00615772
12779999	54665.81768	1.037006641
12959999	53540.87701	0.9945561721
13139999	55145.8118	0.9446799624
13319999	54122.76471	0.991875961
13499999	54129.44702	1.026964455
13679999	54626.52361	1.036748152
13859999	55435.89529	0.9585245394
14039999	54305.01318	1.029388944
14219999	54235.81419	0.9868115325
14399999	56694.54742	0.9826131327
14579999	54297.09454	1.005020566
14759999	54166.07175	0.99143535
14939999	56474.49154	1.013589082
15119999	54582.60723	1.057459722
15299999	56327.00787	0.9882520547
15479999	55066.7746	0.9903125621
15659999	54529.5515	1.037777103
15839999	54136.40148	1.041595193
16019999	54840.73028	1.019925188
16199999	55602.72371	0.9954758309
16379999	54952.51543	0.9962006697
16559999	55997.84438	1.001030231
16739999	54781.56932	1.000940675
16919999	55346.58258	0.9819477178
17099999	53895.26018	0.9938337296
17279999	58048.67878	1.089969477
17459999	54668.37592	1.002180645
17639999	55700.55574	1.03624628
17819999	55573.58096	1.037891133
17999999	55140.51801	0.9851109131
18179999	56016.61883	1.002031721
18359999	55139.38859	1.001088354
18539999	54953.66108	1.022927005
18719999	56252.43541	1.042990889
18899999	56386.1061	1.030080357
